"Região";"UF";"Ano";"Mês";"Transferência";"1º Decêndio";"2º Decêndio";"3º Decêndio";"Total"
"Nordeste";"PB";"2013";"03";"FUNDEB/ITR";"R$1.039,24";"R$120,23";"R$558,67";"R$1.718,14"
"Nordeste";"PB";"2013";"04";"FUNDEB/ITR";"R$653,58";"R$317,07";"R$463,49";"R$1.434,14"
"Nordeste";"PB";"2013";"05";"FUNDEB/ITR";"R$2.587,34";"R$268,38";"R$206,18";"R$3.061,90"
"Nordeste";"PB";"2013";"06";"FUNDEB/ITR";"R$1.045,49";"R$197,76";"R$343,77";"R$1.587,02"
"Nordeste";"PB";"2013";"07";"FUNDEB/ITR";"R$392,09";"R$453,80";"R$353,67";"R$1.199,56"
"Nordeste";"PB";"2013";"08";"FUNDEB/ITR";"R$4.831,10";"R$332,12";"R$275,23";"R$5.438,45"
"Nordeste";"PB";"2013";"09";"FUNDEB/ITR";"R$1.464,79";"R$2.191,87";"R$8.794,89";"R$12.451,55"
"Nordeste";"PB";"2013";"10";"FUNDEB/ITR";"R$42.340,30";"R$1.195,70";"R$1.276,42";"R$44.812,42"
"Nordeste";"PB";"2013";"11";"FUNDEB/ITR";"R$8.504,74";"R$880,44";"R$1.171,39";"R$10.556,57"
"Nordeste";"PB";"2013";"12";"FUNDEB/ITR";"R$5.462,93";"R$662,24";"R$0,00";"R$6.125,17"
"Nordeste";"PB";"2014";"01";"FUNDEB/ITR";"R$5.617,71";"R$218,92";"R$395,60";"R$6.232,23"
"Nordeste";"PB";"2014";"02";"FUNDEB/ITR";"R$853,86";"R$94,74";"R$194,50";"R$1.143,10"
"Nordeste";"PB";"2014";"03";"FUNDEB/ITR";"R$1.117,12";"R$42,00";"R$380,60";"R$1.539,72"
"Nordeste";"PB";"2014";"04";"FUNDEB/ITR";"R$0,00";"R$752,13";"R$176,89";"R$929,02"
"Nordeste";"PB";"2014";"05";"FUNDEB/ITR";"R$630,53";"R$88,98";"R$397,80";"R$1.117,31"
"Nordeste";"PB";"2014";"06";"FUNDEB/ITR";"R$864,77";"R$147,22";"R$167,62";"R$1.179,61"
"Nordeste";"PB";"2014";"07";"FUNDEB/ITR";"R$692,53";"R$247,98";"R$465,97";"R$1.406,48"
"Nordeste";"PB";"2014";"08";"FUNDEB/ITR";"R$1.090,25";"R$107,02";"R$311,13";"R$1.508,40"
"Nordeste";"PB";"2014";"09";"FUNDEB/ITR";"R$4.633,84";"R$2.596,85";"R$4.152,37";"R$11.383,06"
"Nordeste";"PB";"2014";"10";"FUNDEB/ITR";"R$48.571,65";"R$0,00";"R$2.541,11";"R$51.112,76"
"Nordeste";"PB";"2014";"11";"FUNDEB/ITR";"R$6.465,28";"R$1.365,73";"R$569,06";"R$8.400,07"
"Nordeste";"PB";"2014";"12";"FUNDEB/ITR";"R$5.176,58";"R$336,57";"R$352,70";"R$5.865,85"
"Nordeste";"PB";"2015";"01";"FUNDEB/ITR";"R$2.438,03";"R$1.606,38";"R$279,45";"R$4.323,86"
"Nordeste";"PB";"2015";"02";"FUNDEB/ITR";"R$758,75";"R$124,48";"R$0,00";"R$883,23"
"Nordeste";"PB";"2015";"03";"FUNDEB/ITR";"R$1.029,80";"R$164,17";"R$1.020,49";"R$2.214,46"
"Nordeste";"PB";"2015";"04";"FUNDEB/ITR";"R$1.587,67";"R$225,14";"R$332,80";"R$2.145,61"
"Nordeste";"PB";"2015";"05";"FUNDEB/ITR";"R$1.351,01";"R$315,53";"R$5.509,14";"R$7.175,68"
"Nordeste";"PB";"2015";"06";"FUNDEB/ITR";"R$1.140,21";"R$321,78";"R$908,08";"R$2.370,07"
"Nordeste";"PB";"2015";"07";"FUNDEB/ITR";"R$1.043,33";"R$454,15";"R$1.136,10";"R$2.633,58"
"Nordeste";"PB";"2015";"08";"FUNDEB/ITR";"R$649,53";"R$157,36";"R$1.164,12";"R$1.971,01"
"Nordeste";"PB";"2015";"09";"FUNDEB/ITR";"R$1.766,62";"R$1.951,01";"R$2.969,01";"R$6.686,64"
"Nordeste";"PB";"2015";"10";"FUNDEB/ITR";"R$45.322,43";"R$1.821,13";"R$646,00";"R$47.789,56"
"Nordeste";"PB";"2015";"11";"FUNDEB/ITR";"R$11.361,20";"R$428,47";"R$812,84";"R$12.602,51"
"Nordeste";"PB";"2015";"12";"FUNDEB/ITR";"R$9.558,12";"R$274,63";"R$319,19";"R$10.151,94"
"Nordeste";"PB";"2016";"01";"FUNDEB/ITR";"R$9.899,71";"R$76,46";"R$328,74";"R$10.304,91"
"Nordeste";"PB";"2016";"02";"FUNDEB/ITR";"R$1.051,80";"R$319,27";"R$646,44";"R$2.017,51"
"Nordeste";"PB";"2016";"03";"FUNDEB/ITR";"R$2.357,74";"R$2.460,31";"R$259,85";"R$5.077,90"
"Nordeste";"PB";"2016";"04";"FUNDEB/ITR";"R$1.598,42";"R$181,59";"R$271,93";"R$2.051,94"
"Nordeste";"PB";"2016";"05";"FUNDEB/ITR";"R$1.447,29";"R$591,06";"R$268,91";"R$2.307,26"
"Nordeste";"PB";"2016";"06";"FUNDEB/ITR";"R$1.212,64";"R$273,05";"R$158,41";"R$1.644,10"
"Nordeste";"PB";"2016";"07";"FUNDEB/ITR";"R$926,84";"R$117,23";"R$559,80";"R$1.603,87"
"Nordeste";"PB";"2016";"08";"FUNDEB/ITR";"R$1.136,23";"R$0,00";"R$554,65";"R$1.690,88"
"Nordeste";"PB";"2016";"09";"FUNDEB/ITR";"R$1.800,03";"R$999,47";"R$2.526,72";"R$5.326,22"
"Nordeste";"PB";"2016";"10";"FUNDEB/ITR";"R$40.041,37";"R$2.352,26";"R$2.254,89";"R$44.648,52"
"Nordeste";"PB";"2016";"11";"FUNDEB/ITR";"R$10.904,94";"R$400,14";"R$268,86";"R$11.573,94"
"Nordeste";"PB";"2016";"12";"FUNDEB/ITR";"R$8.771,76";"R$930,22";"R$443,27";"R$10.145,25"
"Nordeste";"PB";"2017";"01";"FUNDEB/ITR";"R$7.446,84";"R$200,80";"R$384,35";"R$8.031,99"
"Nordeste";"PB";"2017";"02";"FUNDEB/ITR";"R$1.918,68";"R$752,92";"R$247,79";"R$2.919,39"
"Nordeste";"PB";"2017";"03";"FUNDEB/ITR";"R$503,07";"R$378,03";"R$1.113,73";"R$1.994,83"
"Nordeste";"PB";"2017";"04";"FUNDEB/ITR";"R$4.337,44";"R$301,01";"R$612,65";"R$5.251,10"
"Nordeste";"PB";"2017";"05";"FUNDEB/ITR";"R$1.369,97";"R$279,77";"R$312,11";"R$1.961,85"
"Nordeste";"PB";"2017";"06";"FUNDEB/ITR";"R$1.712,26";"R$430,69";"R$267,63";"R$2.410,58"
"Nordeste";"PB";"2017";"07";"FUNDEB/ITR";"R$929,22";"R$123,05";"R$251,28";"R$1.303,55"
"Nordeste";"PB";"2017";"08";"FUNDEB/ITR";"R$1.535,36";"R$287,22";"R$614,37";"R$2.436,95"
"Nordeste";"PB";"2017";"09";"FUNDEB/ITR";"R$2.190,16";"R$1.336,61";"R$4.212,78";"R$7.739,55"
"Nordeste";"PB";"2017";"10";"FUNDEB/ITR";"R$44.958,10";"R$2.052,44";"R$1.266,97";"R$48.277,51"
"Nordeste";"PB";"2017";"11";"FUNDEB/ITR";"R$12.549,84";"R$3.610,52";"R$400,60";"R$16.560,96"
"Nordeste";"PB";"2017";"12";"FUNDEB/ITR";"R$8.764,03";"R$239,30";"R$527,20";"R$9.530,53"
"Nordeste";"PB";"2018";"01";"FUNDEB/ITR";"R$9.052,04";"R$217,61";"R$214,40";"R$9.484,05"
"Nordeste";"PB";"2018";"02";"FUNDEB/ITR";"R$874,23";"R$209,54";"R$176,89";"R$1.260,66"
"Nordeste";"PB";"2018";"03";"FUNDEB/ITR";"R$2.992,48";"R$839,37";"R$359,78";"R$4.191,63"
"Nordeste";"PB";"2018";"04";"FUNDEB/ITR";"R$552,39";"R$219,74";"R$265,54";"R$1.037,67"
"Nordeste";"PB";"2018";"05";"FUNDEB/ITR";"R$1.056,61";"R$306,43";"R$336,13";"R$1.699,17"
"Nordeste";"PB";"2018";"06";"FUNDEB/ITR";"R$674,33";"R$2.729,33";"R$444,23";"R$3.847,89"
"Nordeste";"PB";"2018";"07";"FUNDEB/ITR";"R$1.624,99";"R$401,09";"R$471,39";"R$2.497,47"
"Nordeste";"PB";"2018";"08";"FUNDEB/ITR";"R$908,88";"R$184,85";"R$581,06";"R$1.674,79"
"Nordeste";"PB";"2018";"09";"FUNDEB/ITR";"R$2.411,98";"R$1.795,35";"R$4.735,19";"R$8.942,52"
"Nordeste";"PB";"2018";"10";"FUNDEB/ITR";"R$47.797,63";"R$2.478,32";"R$597,50";"R$50.873,45"
"Nordeste";"PB";"2018";"11";"FUNDEB/ITR";"R$10.388,27";"R$697,19";"R$527,74";"R$11.613,20"
"Nordeste";"PB";"2018";"12";"FUNDEB/ITR";"R$9.152,68";"R$523,83";"R$2.093,25";"R$11.769,76"
"Nordeste";"PB";"2019";"01";"FUNDEB/ITR";"R$5.957,84";"R$380,40";"R$349,82";"R$6.688,06"
"Nordeste";"PB";"2019";"02";"FUNDEB/ITR";"R$2.522,79";"R$241,34";"R$582,76";"R$3.346,89"
"Nordeste";"PB";"2019";"03";"FUNDEB/ITR";"R$843,82";"R$97,22";"R$5.443,70";"R$6.384,74"
"Nordeste";"PB";"2019";"04";"FUNDEB/ITR";"R$946,17";"R$266,53";"R$394,61";"R$1.607,31"
"Nordeste";"PB";"2019";"05";"FUNDEB/ITR";"R$1.245,32";"R$222,81";"R$138,57";"R$1.606,70"
"Nordeste";"PB";"2019";"06";"FUNDEB/ITR";"R$975,04";"R$329,87";"R$331,26";"R$1.636,17"
"Nordeste";"PB";"2019";"07";"FUNDEB/ITR";"R$938,58";"R$517,55";"R$887,35";"R$2.343,48"
"Nordeste";"PB";"2019";"08";"FUNDEB/ITR";"R$749,61";"R$287,99";"R$582,26";"R$1.619,86"
"Nordeste";"PB";"2019";"09";"FUNDEB/ITR";"R$1.898,53";"R$3.654,33";"R$4.829,94";"R$10.382,80"
"Nordeste";"PB";"2019";"10";"FUNDEB/ITR";"R$37.095,42";"R$1.809,26";"R$971,70";"R$39.876,38"
"Nordeste";"PB";"2019";"11";"FUNDEB/ITR";"R$8.475,73";"R$599,51";"R$1.538,30";"R$10.613,54"
"Nordeste";"PB";"2019";"12";"FUNDEB/ITR";"R$5.594,58";"R$592,84";"R$1.769,56";"R$7.956,98"
"Nordeste";"PB";"2020";"01";"FUNDEB/ITR";"R$3.749,58";"R$0,00";"R$712,51";"R$4.462,09"
"Nordeste";"PB";"2020";"02";"FUNDEB/ITR";"R$3.023,77";"R$290,43";"R$354,51";"R$3.668,71"
"Nordeste";"PB";"2020";"03";"FUNDEB/ITR";"R$6.782,18";"R$135,07";"R$337,26";"R$7.254,51"
"Nordeste";"PB";"2020";"04";"FUNDEB/ITR";"R$550,39";"R$49,20";"R$62,86";"R$662,45"
"Nordeste";"PB";"2020";"05";"FUNDEB/ITR";"R$578,15";"R$83,73";"R$124,42";"R$786,30"
"Nordeste";"PB";"2020";"06";"FUNDEB/ITR";"R$382,63";"R$157,86";"R$125,23";"R$665,72"
"Nordeste";"PB";"2020";"07";"FUNDEB/ITR";"R$325,58";"R$631,23";"R$381,89";"R$1.338,70"
"Nordeste";"PB";"2020";"08";"FUNDEB/ITR";"R$1.785,83";"R$634,86";"R$503,40";"R$2.924,09"
"Nordeste";"PB";"2020";"09";"FUNDEB/ITR";"R$1.878,73";"R$2.256,50";"R$2.964,54";"R$7.099,77"
"Nordeste";"PB";"2020";"10";"FUNDEB/ITR";"R$41.140,93";"R$1.640,45";"R$1.116,96";"R$43.898,34"
"Nordeste";"PB";"2020";"11";"FUNDEB/ITR";"R$7.319,31";"R$648,05";"R$611,97";"R$8.579,33"
"Nordeste";"PB";"2020";"12";"FUNDEB/ITR";"R$5.646,70";"R$615,44";"R$579,35";"R$6.841,49"
"Nordeste";"PB";"2021";"01";"FUNDEB/ITR";"R$5.119,40";"R$129,64";"R$2.939,71";"R$8.188,75"
"Nordeste";"PB";"2021";"02";"FUNDEB/ITR";"R$990,93";"R$1.058,94";"R$313,32";"R$2.363,19"
"Nordeste";"PB";"2021";"03";"FUNDEB/ITR";"R$854,05";"R$412,33";"R$377,03";"R$1.643,41"
"Nordeste";"PB";"2021";"04";"FUNDEB/ITR";"R$664,62";"R$242,88";"R$454,71";"R$1.362,21"
"Nordeste";"PB";"2021";"05";"FUNDEB/ITR";"R$2.862,39";"R$769,54";"R$473,38";"R$4.105,31"
"Nordeste";"PB";"2021";"06";"FUNDEB/ITR";"R$1.087,09";"R$2.814,85";"R$335,25";"R$4.237,19"
"Nordeste";"PB";"2021";"07";"FUNDEB/ITR";"R$1.064,84";"R$204,25";"R$353,22";"R$1.622,31"
"Nordeste";"PB";"2021";"08";"FUNDEB/ITR";"R$1.004,87";"R$168,84";"R$645,36";"R$1.819,07"
"Nordeste";"PB";"2021";"09";"FUNDEB/ITR";"R$2.040,54";"R$2.531,19";"R$4.026,08";"R$8.597,81"
"Nordeste";"PB";"2021";"10";"FUNDEB/ITR";"R$49.611,02";"R$1.264,55";"R$1.126,44";"R$52.002,01"
"Nordeste";"PB";"2021";"11";"FUNDEB/ITR";"R$5.037,09";"R$780,93";"R$234,26";"R$6.052,28"
"Nordeste";"PB";"2021";"12";"FUNDEB/ITR";"R$9.282,18";"R$401,70";"R$807,23";"R$10.491,11"
"Nordeste";"PB";"2022";"01";"FUNDEB/ITR";"R$5.758,68";"R$812,13";"R$782,40";"R$7.353,21"
"Nordeste";"PB";"2022";"02";"FUNDEB/ITR";"R$2.392,74";"R$757,10";"R$504,27";"R$3.654,11"
"Nordeste";"PB";"2022";"03";"FUNDEB/ITR";"R$3.240,50";"R$1.311,85";"R$169,83";"R$4.722,18"
"Nordeste";"PB";"2022";"04";"FUNDEB/ITR";"R$2.716,86";"R$576,50";"R$578,42";"R$3.871,78"
"Nordeste";"PB";"2022";"05";"FUNDEB/ITR";"R$16.682,81";"R$639,92";"R$695,92";"R$18.018,65"
"Nordeste";"PB";"2022";"06";"FUNDEB/ITR";"R$2.334,57";"R$827,07";"R$770,64";"R$3.932,28"
"Nordeste";"PB";"2022";"07";"FUNDEB/ITR";"R$1.921,71";"R$299,52";"R$760,58";"R$2.981,81"
"Nordeste";"PB";"2022";"08";"FUNDEB/ITR";"R$1.577,60";"R$657,52";"R$1.528,42";"R$3.763,54"
"Nordeste";"PB";"2022";"09";"FUNDEB/ITR";"R$5.001,80";"R$4.744,86";"R$4.154,27";"R$13.900,93"
"Nordeste";"PB";"2022";"10";"FUNDEB/ITR";"R$55.555,36";"R$2.381,18";"R$3.398,13";"R$61.334,67"
"Nordeste";"PB";"2022";"11";"FUNDEB/ITR";"R$6.188,30";"R$1.458,93";"R$405,78";"R$8.053,01"
"Nordeste";"PB";"2022";"12";"FUNDEB/ITR";"R$6.440,42";"R$2.683,05";"R$553,36";"R$9.676,83"
"Nordeste";"PB";"2023";"01";"FUNDEB/ITR";"R$7.857,61";"R$245,84";"R$366,19";"R$8.469,64"
"Nordeste";"PB";"2023";"02";"FUNDEB/ITR";"R$3.617,14";"R$1.835,58";"R$980,37";"R$6.433,09"
"Nordeste";"PB";"2023";"03";"FUNDEB/ITR";"R$4.818,02";"R$308,12";"R$436,61";"R$5.562,75"
"Nordeste";"PB";"2023";"04";"FUNDEB/ITR";"R$3.591,35";"R$276,46";"R$939,07";"R$4.806,88"
"Nordeste";"PB";"2023";"05";"FUNDEB/ITR";"R$3.508,97";"R$596,03";"R$283,67";"R$4.388,67"
"Nordeste";"PB";"2023";"06";"FUNDEB/ITR";"R$3.114,13";"R$1.148,05";"R$381,59";"R$4.643,77"
"Nordeste";"PB";"2023";"07";"FUNDEB/ITR";"R$2.762,54";"R$386,12";"R$381,35";"R$3.530,01"
"Nordeste";"PB";"2023";"08";"FUNDEB/ITR";"R$3.063,03";"R$292,04";"R$631,01";"R$3.986,08"
"Nordeste";"PB";"2023";"09";"FUNDEB/ITR";"R$4.188,25";"R$1.689,47";"R$11.026,56";"R$16.904,28"
"Nordeste";"PB";"2023";"10";"FUNDEB/ITR";"R$48.122,99";"R$1.522,64";"R$1.539,67";"R$51.185,30"
"Nordeste";"PB";"2023";"11";"FUNDEB/ITR";"R$7.199,08";"R$1.215,55";"R$2.998,82";"R$11.413,45"
"Nordeste";"PB";"2023";"12";"FUNDEB/ITR";"R$9.808,41";"R$1.444,88";"R$6.828,91";"R$18.082,20"
"Nordeste";"PB";"2024";"01";"FUNDEB/ITR";"R$5.627,73";"R$958,72";"R$3.836,07";"R$10.422,52"
"Nordeste";"PB";"2024";"02";"FUNDEB/ITR";"R$2.975,48";"R$531,63";"R$285,60";"R$3.792,71"
"Nordeste";"PB";"2024";"03";"FUNDEB/ITR";"R$3.526,75";"R$1.289,02";"R$520,62";"R$5.336,39"
"Nordeste";"PB";"2024";"04";"FUNDEB/ITR";"R$2.364,31";"R$591,54";"R$497,50";"R$3.453,35"
"Nordeste";"PB";"2024";"05";"FUNDEB/ITR";"R$4.820,34";"R$1.010,89";"R$574,57";"R$6.405,80"
"Nordeste";"PB";"2024";"06";"FUNDEB/ITR";"R$3.498,43";"R$597,68";"R$947,50";"R$5.043,61"
"Nordeste";"PB";"2024";"07";"FUNDEB/ITR";"R$2.181,31";"R$962,82";"R$410,52";"R$3.554,65"
"Nordeste";"PB";"2024";"08";"FUNDEB/ITR";"R$2.912,38";"R$1.196,25";"R$1.051,33";"R$5.159,96"
"Nordeste";"PB";"2024";"09";"FUNDEB/ITR";"R$6.125,05";"R$2.669,49";"R$10.603,58";"R$19.398,12"
"Nordeste";"PB";"2024";"10";"FUNDEB/ITR";"R$53.671,87";"R$3.263,20";"R$831,69";"R$57.766,76"
"Nordeste";"PB";"2024";"11";"FUNDEB/ITR";"R$6.654,58";"R$1.719,90";"R$700,19";"R$9.074,67"
"Nordeste";"PB";"2024";"12";"FUNDEB/ITR";"R$5.879,74";"R$586,96";"R$1.033,10";"R$7.499,80"
"Nordeste";"PB";"2025";"01";"FUNDEB/ITR";"R$8.403,60";"R$441,45";"R$1.046,41";"R$9.891,46"
"Nordeste";"PB";"2025";"02";"FUNDEB/ITR";"R$5.025,03";"R$352,59";"R$10.024,39";"R$15.402,01"
"Nordeste";"PB";"2025";"03";"FUNDEB/ITR";"R$2.210,30";"R$722,90";"R$618,56";"R$3.551,76"
"Nordeste";"PB";"2025";"04";"FUNDEB/ITR";"R$4.737,26";"R$709,53";"R$287,46";"R$5.734,25"
"Nordeste";"PB";"2025";"05";"FUNDEB/ITR";"R$1.846,66";"R$257,94";"R$1.464,66";"R$3.569,26"
"Nordeste";"PB";"2025";"06";"FUNDEB/ITR";"R$3.608,94";"R$449,48";"R$212,24";"R$4.270,66"
"Nordeste";"PB";"2025";"07";"FUNDEB/ITR";"R$1.549,65";"R$380,15";"R$384,42";"R$2.314,22"
"Nordeste";"PB";"2025";"08";"FUNDEB/ITR";"R$3.862,30";"R$575,43";"R$1.530,08";"R$5.967,81"
"Nordeste";"PB";"2025";"09";"FUNDEB/ITR";"R$3.150,63";"R$2.516,88";"R$4.470,73";"R$10.138,24"
"Nordeste";"PB";"2025";"10";"FUNDEB/ITR";"R$56.744,54";"R$1.993,40";"R$0,00";"R$58.737,94"
"Nordeste";"PB";"2007";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$183.470,90";"R$183.470,90"
"Nordeste";"PB";"2007";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2007";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2007";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2007";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2007";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2007";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$30.578,23";"R$30.578,23"
"Nordeste";"PB";"2008";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$106.775,72";"R$106.775,72"
"Nordeste";"PB";"2008";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2008";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$35.591,67";"R$35.591,67"
"Nordeste";"PB";"2009";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2009";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$40.818,05";"R$40.818,05"
"Nordeste";"PB";"2010";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2010";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.017,82";"R$39.017,82"
"Nordeste";"PB";"2011";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2011";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.437,69";"R$39.437,69"
"Nordeste";"PB";"2012";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,33";"R$39.380,33"
"Nordeste";"PB";"2012";"10";"FUNDEB/LC 87";"R$39.380,33";"R$0,00";"R$39.380,33";"R$78.760,66"
"Nordeste";"PB";"2012";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,34";"R$39.380,34"
"Nordeste";"PB";"2012";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$39.380,34";"R$39.380,34"
"Nordeste";"PB";"2013";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$152.139,61";"R$152.139,61"
"Nordeste";"PB";"2013";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$38.034,69";"R$38.034,69"
